park_name,park_type,borough,month,raw_visitor_counts_2019,TAVG_2019,raw_visitor_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
Gilbert Ramirez Park,Neighborhood Park,Brooklyn,2,158.0,1.3461538461538465,176.0,3.6714285714285713,0.1111043331148016,175.55448463213867,0.2537761247141462
Glenwood Playground,Neighborhood Park,Brooklyn,2,324.0,1.3461538461538465,338.0,3.6714285714285713,0.1111043331148016,359.9978039291957,-6.1105383669291
Golconda Playground,Neighborhood Park,Brooklyn,2,356.0,1.3461538461538465,435.0,3.6714285714285713,0.1111043331148016,395.5531425888694,9.972580966732696
Gorman Park,Neighborhood Park,Upper Manhattan,2,296.0,1.3461538461538465,249.0,3.6714285714285713,0.1111043331148016,328.88688260198126,-24.290078695130056
Gorman Playground,Neighborhood Park,Queens,2,450.0,1.3461538461538465,481.0,3.6714285714285713,0.1111043331148016,499.9969499016608,-3.799413157499672
Grant Park,Neighborhood Park,Bronx,2,706.0,1.3461538461538465,704.0,3.6714285714285713,0.1111043331148016,784.43965917905,-10.254410041332376
Gravesend Park,Neighborhood Park,Brooklyn,2,253.0,1.3461538461538465,267.0,3.6714285714285713,0.1111043331148016,281.1093962780448,-5.0191834441881245
Greenwood Playground,Neighborhood Park,Brooklyn,2,487.0,1.3461538461538465,677.0,3.6714285714285713,0.1111043331148016,541.1078102269084,25.113699563143705
Grover Cleveland Playground,Neighborhood Park,Queens,2,327.0,1.3461538461538465,392.0,3.6714285714285713,0.1111043331148016,363.33111692854015,7.89056641055559
Haffen Park,Neighborhood Park,Bronx,2,341.0,1.3461538461538465,301.0,3.6714285714285713,0.1111043331148016,378.8865775921474,-20.55670013097915
Haggerty Park,Neighborhood Park,Queens,2,293.0,1.3461538461538465,367.0,3.6714285714285713,0.1111043331148016,325.55356960263686,12.73106310827791
Hallets Cove Playground,Neighborhood Park,Queens,2,472.0,1.3461538461538465,513.0,3.6714285714285713,0.1111043331148016,524.4412452301864,-2.181606678392471
Harding Park,Neighborhood Park,Bronx,2,159.0,1.3461538461538465,164.0,3.6714285714285713,0.1111043331148016,176.66558896525345,-7.169245034891607
Harlem Art Park,Neighborhood Park,Upper Manhattan,2,316.0,1.3461538461538465,329.0,3.6714285714285713,0.1111043331148016,351.10896926427733,-6.296896747071153
Harlem Lane Playground,Neighborhood Park,Upper Manhattan,2,301.0,1.3461538461538465,859.0,3.6714285714285713,0.1111043331148016,334.4424042675553,156.84542062817982
Harmony Park,Neighborhood Park,Brooklyn,2,226.0,1.3461538461538465,231.0,3.6714285714285713,0.1111043331148016,251.10957928394515,-8.008288389988502
Harold Ickes Playground,Neighborhood Park,Brooklyn,2,264.0,1.3461538461538465,237.0,3.6714285714285713,0.1111043331148016,293.33154394230763,-19.204052583375383
Harris Park,Neighborhood Park,Bronx,2,1206.0,1.3461538461538465,1358.0,3.6714285714285713,0.1111043331148016,1339.991825736451,1.3439017998227087
Harry Maze Playground,Neighborhood Park,Brooklyn,2,277.0,1.3461538461538465,290.0,3.6714285714285713,0.1111043331148016,307.7759002728001,-5.775598497817482
Hart Playground,Neighborhood Park,Queens,2,757.0,1.3461538461538465,968.0,3.6714285714285713,0.1111043331148016,841.1059801679048,15.086567308291412
Harvard Playground,Neighborhood Park,Queens,2,355.0,1.3461538461538465,386.0,3.6714285714285713,0.1111043331148016,394.4420382557546,-2.1402481066890777
Hell's Kitchen Park,Neighborhood Park,Lower Manhattan,2,762.0,1.3461538461538465,851.0,3.6714285714285713,0.1111043331148016,846.6615018334788,0.512424169178116
Henry Hudson Park,Neighborhood Park,Bronx,2,244.0,1.3461538461538465,258.0,3.6714285714285713,0.1111043331148016,271.1094572800116,-4.835485051512493
Hero Park,Neighborhood Park,Staten Island,2,119.0,1.3461538461538465,187.0,3.6714285714285713,0.1111043331148016,132.2214156406614,41.42943417593602
Highbridge Park,Neighborhood Park,Bronx,2,359.0,1.3461538461538465,344.0,3.6714285714285713,0.1111043331148016,398.8864555882138,-13.759919600999243
Hinton Park,Neighborhood Park,Queens,2,572.0,1.3461538461538465,586.0,3.6714285714285713,0.1111043331148016,635.5516785416665,-7.796640338574442
Holcombe Rucker Park,Neighborhood Park,Upper Manhattan,2,278.0,1.3461538461538465,262.0,3.6714285714285713,0.1111043331148016,308.88700460591485,-15.179338692391534
Hoover - Manton Playgrounds,Neighborhood Park,Queens,2,199.0,1.3461538461538465,340.0,3.6714285714285713,0.1111043331148016,221.10976228984552,53.76978224702045
Howard Von Dohlen Playground,Neighborhood Park,Queens,2,385.0,1.3461538461538465,433.0,3.6714285714285713,0.1111043331148016,427.7751682491986,1.2213966912071197
Hunts Point Riverside Park,Neighborhood Park,Bronx,2,19.0,1.3461538461538465,40.0,3.6714285714285713,0.1111043331148016,21.11098232918123,89.47484004431622
Irving Square Park,Neighborhood Park,Brooklyn,2,360.0,1.3461538461538465,399.0,3.6714285714285713,0.1111043331148016,399.99755992132856,-0.2493915016693499
J. Hood Wright Park,Neighborhood Park,Upper Manhattan,2,397.0,1.3461538461538465,404.0,3.6714285714285713,0.1111043331148016,441.10842024657626,-8.4125395352537
Jackie Robinson Park,Neighborhood Park,Upper Manhattan,2,207.0,1.3461538461538465,214.0,3.6714285714285713,0.1111043331148016,229.99859695476397,-6.955954152150998
Jacob's Ladder Playground,Neighborhood Park,Brooklyn,2,210.0,1.3461538461538465,234.0,3.6714285714285713,0.1111043331148016,233.33190995410837,0.2863260520273714
James J Walker Park,Neighborhood Park,Lower Manhattan,2,225.0,1.3461538461538465,286.0,3.6714285714285713,0.1111043331148016,249.9984749508304,14.400697866757149
Jennifer's Playground,Neighborhood Park,Staten Island,2,265.0,1.3461538461538465,314.0,3.6714285714285713,0.1111043331148016,294.4426482754224,6.642159972112324
Jerome Park,Neighborhood Park,Bronx,2,345.0,1.3461538461538465,427.0,3.6714285714285713,0.1111043331148016,383.33099492460656,11.391983860836053
John J Carty Park,Neighborhood Park,Brooklyn,2,1285.0,1.3461538461538465,1224.0,3.6714285714285713,0.1111043331148016,1427.76906805252,-14.271850582283689
John Paul Jones Park,Neighborhood Park,Brooklyn,2,320.0,1.3461538461538465,416.0,3.6714285714285713,0.1111043331148016,355.5533865967365,17.00071372736527
Joseph C. Sauer Park,Neighborhood Park,Lower Manhattan,2,58.0,1.3461538461538465,50.0,3.6714285714285713,0.1111043331148016,64.44405132065849,-22.41331980943947
Kaltenmeier Playground,Neighborhood Park,Staten Island,2,138.0,1.3461538461538465,170.0,3.6714285714285713,0.1111043331148016,153.33239796984262,10.870241547670547
Lawrence Virgilio Playground,Neighborhood Park,Queens,2,1234.0,1.3461538461538465,2291.0,3.6714285714285713,0.1111043331148016,1371.1027470636652,67.09178104313291
Liotti Ikefugi Playground,Neighborhood Park,Staten Island,2,138.0,1.3461538461538465,133.0,3.6714285714285713,0.1111043331148016,153.33239796984262,-13.26034043623422
Livonia Park,Neighborhood Park,Brooklyn,2,635.0,1.3461538461538465,680.0,3.6714285714285713,0.1111043331148016,705.551251527899,-3.621459316040723
London Planetree Playground,Neighborhood Park,Queens,2,290.0,1.3461538461538465,422.0,3.6714285714285713,0.1111043331148016,322.22025660329246,30.966316161666168
Louis Cuvillier Park,Neighborhood Park,Upper Manhattan,2,906.0,1.3461538461538465,1149.0,3.6714285714285713,0.1111043331148016,1006.6605258020104,14.139769122722608
Luna Park,Neighborhood Park,Brooklyn,2,67.0,1.3461538461538465,70.0,3.6714285714285713,0.1111043331148016,74.4439903186917,-5.969575649649033
Luther Gulick Playground,Neighborhood Park,Lower Manhattan,2,188.0,1.3461538461538465,149.0,3.6714285714285713,0.1111043331148016,208.8876146255827,-28.669777637571908
MacDonald Park,Neighborhood Park,Queens,2,381.0,1.3461538461538465,392.0,3.6714285714285713,0.1111043331148016,423.3307509167394,-7.401009931097952
Macneil Park,Neighborhood Park,Queens,2,487.0,1.3461538461538465,387.0,3.6714285714285713,0.1111043331148016,541.1078102269084,-28.48005652742007
Madison Square Park,Neighborhood Park,Lower Manhattan,2,3088.0,1.3461538461538465,2878.0,3.6714285714285713,0.1111043331148016,3431.0901806585075,-16.1199546364694
Mahoney Playground,Neighborhood Park,Staten Island,2,243.0,1.3461538461538465,259.0,3.6714285714285713,0.1111043331148016,269.9983529468968,-4.073488903489691
Maple Playground,Neighborhood Park,Queens,2,263.0,1.3461538461538465,254.0,3.6714285714285713,0.1111043331148016,292.22043960919285,-13.079317675487642
Marconi Park,Neighborhood Park,Queens,2,385.0,1.3461538461538465,451.0,3.6714285714285713,0.1111043331148016,427.7751682491986,5.42921456751596
Marion Hopkinson Playground,Neighborhood Park,Brooklyn,2,653.0,1.3461538461538465,635.0,3.6714285714285713,0.1111043331148016,725.5511295239654,-12.480323693159445
Marlboro Playground,Neighborhood Park,Brooklyn,2,285.0,1.3461538461538465,337.0,3.6714285714285713,0.1111043331148016,316.66473493771844,6.421701824890953
McDonald Playground,Neighborhood Park,Brooklyn,2,584.0,1.3461538461538465,667.0,3.6714285714285713,0.1111043331148016,648.8849305390441,2.79172294013782
McKinley Park,Neighborhood Park,Brooklyn,2,530.0,1.3461538461538465,688.0,3.6714285714285713,0.1111043331148016,588.8852965508448,16.830901370721783
Middle Village Playground,Neighborhood Park,Queens,2,190.0,1.3461538461538465,221.0,3.6714285714285713,0.1111043331148016,211.10982329181232,4.684849124484707
Milestone Park,Neighborhood Park,Brooklyn,2,215.0,1.3461538461538465,239.0,3.6714285714285713,0.1111043331148016,238.8874316196824,0.0471219350278976
Mill Pond Park,Neighborhood Park,Bronx,2,540.0,1.3461538461538465,643.0,3.6714285714285713,0.1111043331148016,599.9963398819929,7.167320408398672
Moore Homestead Playground,Neighborhood Park,Queens,2,567.0,1.3461538461538465,492.0,3.6714285714285713,0.1111043331148016,629.9961568760925,-21.90428550554374
Mount Prospect Park,Neighborhood Park,Brooklyn,2,419.0,1.3461538461538465,434.0,3.6714285714285713,0.1111043331148016,465.5527155751019,-6.777474283685472
Msgr. McGolrick Park,Neighborhood Park,Brooklyn,2,277.0,1.3461538461538465,155.0,3.6714285714285713,0.1111043331148016,307.7759002728001,-49.63868195573004
Murray Playground,Neighborhood Park,Queens,2,431.0,1.3461538461538465,461.0,3.6714285714285713,0.1111043331148016,478.8859675724795,-3.7349116039347
Nathan Weidenbaum Park,Neighborhood Park,Queens,2,148.0,1.3461538461538465,193.0,3.6714285714285713,0.1111043331148016,164.44344130099063,17.365580817991155
Newtown Playground,Neighborhood Park,Queens,2,2303.0,1.3461538461538465,3044.0,3.6714285714285713,0.1111043331148016,2558.873279163388,18.958606695647784
Nicholas Naquan Heyward Jr. Park,Neighborhood Park,Brooklyn,2,335.0,1.3461538461538465,378.0,3.6714285714285713,0.1111043331148016,372.2199515934585,1.5528582983790442
Owl's Head Park,Neighborhood Park,Brooklyn,2,510.0,1.3461538461538465,696.0,3.6714285714285713,0.1111043331148016,566.6632098885489,22.82427866402145
Penn South Playground,Neighborhood Park,Lower Manhattan,2,326.0,1.3461538461538465,331.0,3.6714285714285713,0.1111043331148016,362.2200125954253,-8.619074460222029
Peter Detmold Park,Neighborhood Park,Lower Manhattan,2,291.0,1.3461538461538465,348.0,3.6714285714285713,0.1111043331148016,323.3313609364073,7.629522540637351
Peters Field,Neighborhood Park,Queens,2,511.0,1.3461538461538465,561.0,3.6714285714285713,0.1111043331148016,567.7743142216636,-1.1931350277707171
Pierrepont Playground,Neighborhood Park,Brooklyn,2,229.0,1.3461538461538465,215.0,3.6714285714285713,0.1111043331148016,254.4428922832896,-15.501667949669024
Playground 103 CIII,Neighborhood Park,Upper Manhattan,2,546.0,1.3461538461538465,642.0,3.6714285714285713,0.1111043331148016,606.6629658806817,5.824821376399695
Playground One Thirty Four CXXXIV,Neighborhood Park,Bronx,2,285.0,1.3461538461538465,368.0,3.6714285714285713,0.1111043331148016,316.66473493771844,16.211235227180627
Police Officer Nicholas Demutiis Park,Neighborhood Park,Queens,2,360.0,1.3461538461538465,381.0,3.6714285714285713,0.1111043331148016,399.99755992132856,-4.74941895272186
Pratt Playground,Neighborhood Park,Brooklyn,2,401.0,1.3461538461538465,483.0,3.6714285714285713,0.1111043331148016,445.5528375790354,8.404651314631547
Printer's Park,Neighborhood Park,Bronx,2,541.0,1.3461538461538465,491.0,3.6714285714285713,0.1111043331148016,601.1074442151076,-18.317431479971063
Rainey Park,Neighborhood Park,Queens,2,197.0,1.3461538461538465,221.0,3.6714285714285713,0.1111043331148016,218.88755362361596,0.9650829119395656
Ranaqua Park,Neighborhood Park,Bronx,2,435.0,1.3461538461538465,473.0,3.6714285714285713,0.1111043331148016,483.3303849049387,-2.1373340529729905
Ravenswood Playground,Neighborhood Park,Queens,2,576.0,1.3461538461538465,598.0,3.6714285714285713,0.1111043331148016,639.9960958741258,-6.561930009395802
Reiff Playground,Neighborhood Park,Queens,2,181.0,1.3461538461538465,222.0,3.6714285714285713,0.1111043331148016,201.1098842937791,10.38741371642622
Risse Street Park,Neighborhood Park,Bronx,2,491.0,1.3461538461538465,475.0,3.6714285714285713,0.1111043331148016,545.5522275593676,-12.932259093688698
Riverside Park,Neighborhood Park,Upper Manhattan,2,1328.0,1.3461538461538465,1533.0,3.6714285714285713,0.1111043331148016,1475.5465543764565,3.893706061197269
Robert Venable Park,Neighborhood Park,Brooklyn,2,530.0,1.3461538461538465,490.0,3.6714285714285713,0.1111043331148016,588.8852965508448,-16.79194524468943
Rock Garden Park,Neighborhood Park,Bronx,2,845.0,1.3461538461538465,646.0,3.6714285714285713,0.1111043331148016,938.8831614820074,-31.194846547220788
Rodney Playground Center,Neighborhood Park,Brooklyn,2,147.0,1.3461538461538465,136.0,3.6714285714285713,0.1111043331148016,163.33233696787585,-16.734185939708656
Sakura Park,Neighborhood Park,Upper Manhattan,2,236.0,1.3461538461538465,300.0,3.6714285714285713,0.1111043331148016,262.2206226150932,14.407477569131611
Samuel N. Bennerson 2nd Playground,Neighborhood Park,Lower Manhattan,2,900.0,1.3461538461538465,1023.0,3.6714285714285713,0.1111043331148016,999.9938998033216,2.300624053927064
Schmul Park,Neighborhood Park,Staten Island,2,279.0,1.3461538461538465,388.0,3.6714285714285713,0.1111043331148016,309.99810893902963,25.16205383572574
Seaside Wildlife Nature Park,Neighborhood Park,Staten Island,2,64.0,1.3461538461538465,140.0,3.6714285714285713,0.1111043331148016,71.1106773193473,96.87620098354732
Seth Low Playground/ Bealin Square,Neighborhood Park,Brooklyn,2,943.0,1.3461538461538465,1284.0,3.6714285714285713,0.1111043331148016,1047.771386127258,22.545816482532828
Sgt. William Dougherty Playground,Neighborhood Park,Brooklyn,2,260.0,1.3461538461538465,230.0,3.6714285714285713,0.1111043331148016,288.8871266098484,-20.38412971214789
Simeone Park,Neighborhood Park,Queens,2,565.0,1.3461538461538465,620.0,3.6714285714285713,0.1111043331148016,627.773948209863,-1.2383355875201367
Socrates Sculpture Park,Neighborhood Park,Queens,2,370.0,1.3461538461538465,552.0,3.6714285714285713,0.1111043331148016,411.1086032524766,34.27108935032355
South Oxford Park,Neighborhood Park,Brooklyn,2,297.0,1.3461538461538465,437.0,3.6714285714285713,0.1111043331148016,329.9979869350961,32.42505024309407
St. Andrew's Playground,Neighborhood Park,Brooklyn,2,401.0,1.3461538461538465,454.0,3.6714285714285713,0.1111043331148016,445.5528375790354,1.8958834303161944
St. Mary's Park,Neighborhood Park,Bronx,2,1007.0,1.3461538461538465,1369.0,3.6714285714285713,0.1111043331148016,1118.8820634466051,22.354271707862704
St. Nicholas Park,Neighborhood Park,Upper Manhattan,2,1983.0,1.3461538461538465,2160.0,3.6714285714285713,0.1111043331148016,2203.319892566652,-1.966119069355296
St. Vartan Park,Neighborhood Park,Lower Manhattan,2,592.0,1.3461538461538465,518.0,3.6714285714285713,0.1111043331148016,657.7737652039625,-21.249519606581067
Stanley Isaacs Playground,Neighborhood Park,Upper Manhattan,2,694.0,1.3461538461538465,1029.0,3.6714285714285713,0.1111043331148016,771.1064071816724,33.44461807299807
Steuben Playground,Neighborhood Park,Brooklyn,2,177.0,1.3461538461538465,159.0,3.6714285714285713,0.1111043331148016,196.66546696131988,-19.15204918448032
Sutton Place Park,Neighborhood Park,Lower Manhattan,2,186.0,1.3461538461538465,257.0,3.6714285714285713,0.1111043331148016,206.6654059593531,24.35559730327904
Taaffe Playground,Neighborhood Park,Brooklyn,2,141.0,1.3461538461538465,120.0,3.6714285714285713,0.1111043331148016,156.66571096918702,-23.403788067191307
Tanahey Playground,Neighborhood Park,Lower Manhattan,2,270.0,1.3461538461538465,250.0,3.6714285714285713,0.1111043331148016,299.99816994099643,-16.666158313842402
Tilden Playground,Neighborhood Park,Brooklyn,2,215.0,1.3461538461538465,210.0,3.6714285714285713,0.1111043331148016,238.8874316196824,-12.092487002695153
Toad Hall Playground,Neighborhood Park,Staten Island,2,176.0,1.3461538461538465,208.0,3.6714285714285713,0.1111043331148016,195.55436262820507,6.364285206695705
Tompkinsville Park,Neighborhood Park,Staten Island,2,660.0,1.3461538461538465,725.0,3.6714285714285713,0.1111043331148016,733.3288598557691,-1.1357605450584924
Tremont Park,Neighborhood Park,Bronx,2,436.0,1.3461538461538465,366.0,3.6714285714285713,0.1111043331148016,484.4414892380535,-24.44908040893492
Underbridge Dog Run,Neighborhood Park,Queens,2,222.0,1.3461538461538465,253.0,3.6714285714285713,0.1111043331148016,246.665161951486,2.568193253719373
Underwood Park,Neighborhood Park,Brooklyn,2,638.0,1.3461538461538465,644.0,3.6714285714285713,0.1111043331148016,708.8845645272435,-9.153050831416412
Utopia Playground,Neighborhood Park,Queens,2,225.0,1.3461538461538465,516.0,3.6714285714285713,0.1111043331148016,249.9984749508304,106.40125908827514
Van Dyke Playground,Neighborhood Park,Brooklyn,2,750.0,1.3461538461538465,706.0,3.6714285714285713,0.1111043331148016,833.3282498361012,-15.27948318818474
