park_name,park_type,borough,month,raw_visit_counts_2019,TAVG_2019,raw_visit_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
Bleecker Playground,Neighborhood Park,Lower Manhattan,2,1296.0,1.3461538461538465,2001.0,3.6714285714285713,0.1127979126029848,1442.1860947334685,38.74769749252136
Blueberry Park,Neighborhood Park,Staten Island,2,303.0,1.3461538461538465,407.0,3.6714285714285713,0.1127979126029848,337.1777675187044,20.707839960836772
Bowne Park,Neighborhood Park,Queens,2,563.0,1.3461538461538465,896.0,3.6714285714285713,0.1127979126029848,626.5052247954804,43.01556707567679
Breininger Park,Neighborhood Park,Queens,2,358.0,1.3461538461538465,544.0,3.6714285714285713,0.1127979126029848,398.3816527118685,36.55247331218104
Broad Channel Park,Neighborhood Park,Queens,2,326.0,1.3461538461538465,387.0,3.6714285714285713,0.1127979126029848,362.772119508573,6.678539829424351
Brook Park,Neighborhood Park,Bronx,2,791.0,1.3461538461538465,579.0,3.6714285714285713,0.1127979126029848,880.223148868961,-34.22122552173462
Brower Park,Neighborhood Park,Brooklyn,2,3283.0,1.3461538461538465,2809.0,3.6714285714285713,0.1127979126029848,3653.315547075599,-23.11093953412964
Brust Park,Neighborhood Park,Bronx,2,1101.0,1.3461538461538465,1070.0,3.6714285714285713,0.1127979126029848,1225.1905017758863,-12.66664257933286
Bryant Park,Neighborhood Park,Lower Manhattan,2,17874.0,1.3461538461538465,17302.0,3.6714285714285713,0.1127979126029848,19890.14988986575,-13.012219134579972
Butterfly Gardens,Neighborhood Park,Brooklyn,2,348.0,1.3461538461538465,418.0,3.6714285714285713,0.1127979126029848,387.2536735858387,7.939582891354041
Cadman Plaza Park,Neighborhood Park,Brooklyn,2,203.0,1.3461538461538465,222.0,3.6714285714285713,0.1127979126029848,225.89797625840592,-1.7255472240030174
Captain Tilly Park,Neighborhood Park,Queens,2,1503.0,1.3461538461538465,4681.0,3.6714285714285713,0.1127979126029848,1672.5352626422862,179.87451771898156
Carl Schurz Park,Neighborhood Park,Upper Manhattan,2,1810.0,1.3461538461538465,2029.0,3.6714285714285713,0.1127979126029848,2014.1642218114025,0.736572421848264
Carroll Park,Neighborhood Park,Brooklyn,2,558.0,1.3461538461538465,560.0,3.6714285714285713,0.1127979126029848,620.9412352324655,-9.814332142018326
Cedar Playground,Neighborhood Park,Bronx,2,1320.0,1.3461538461538465,893.0,3.6714285714285713,0.1127979126029848,1468.89324463594,-39.20592914011753
Centreville Playground,Neighborhood Park,Queens,2,639.0,1.3461538461538465,920.0,3.6714285714285713,0.1127979126029848,711.0778661533072,29.38104865742643
Charlton Garden,Neighborhood Park,Bronx,2,875.0,1.3461538461538465,494.0,3.6714285714285713,0.1127979126029848,973.6981735276116,-49.26559241553395
Cherry Tree Park,Neighborhood Park,Upper Manhattan,2,426.0,1.3461538461538465,317.0,3.6714285714285713,0.1127979126029848,474.0519107688715,-33.12968626455841
Clement Clarke Moore Park,Neighborhood Park,Lower Manhattan,2,224.0,1.3461538461538465,205.0,3.6714285714285713,0.1127979126029848,249.2667324230686,-17.75878072166356
Cobble Hill Park,Neighborhood Park,Brooklyn,2,347.0,1.3461538461538465,611.0,3.6714285714285713,0.1127979126029848,386.1408756732357,58.23240648499668
Coffey Park,Neighborhood Park,Brooklyn,2,2001.0,1.3461538461538465,1934.0,3.6714285714285713,0.1127979126029848,2226.7086231185726,-13.145349152536417
Col. Young Playground,Neighborhood Park,Upper Manhattan,2,671.0,1.3461538461538465,958.0,3.6714285714285713,0.1127979126029848,746.6873993566028,28.30000892280741
Concrete Plant Park,Neighborhood Park,Bronx,2,393.0,1.3461538461538465,399.0,3.6714285714285713,0.1127979126029848,437.329579652973,-8.764460817717392
Cooper Park,Neighborhood Park,Brooklyn,2,721.0,1.3461538461538465,613.0,3.6714285714285713,0.1127979126029848,802.327294986752,-23.597264628754548
Corlears Hook Park,Neighborhood Park,Lower Manhattan,2,574.0,1.3461538461538465,326.0,3.6714285714285713,0.1127979126029848,638.7460018341133,-48.96249854184379
Corona Golf Playground,Neighborhood Park,Queens,2,904.0,1.3461538461538465,836.0,3.6714285714285713,0.1127979126029848,1005.9693129930982,-16.896073349134493
Corporal John A. Seravalli Playground,Neighborhood Park,Lower Manhattan,2,437.0,1.3461538461538465,390.0,3.6714285714285713,0.1127979126029848,486.2926878075044,-19.801385096216205
Crowley Playground,Neighborhood Park,Queens,2,939.0,1.3461538461538465,1020.0,3.6714285714285713,0.1127979126029848,1044.9172399342026,-2.38461372651595
Cuyler Gore Park,Neighborhood Park,Brooklyn,2,659.0,1.3461538461538465,628.0,3.6714285714285713,0.1127979126029848,733.333824405367,-14.36369370944784
Cypress Hills Playground,Neighborhood Park,Brooklyn,2,10435.0,1.3461538461538465,6902.0,3.6714285714285713,0.1127979126029848,11612.046218012149,-40.56172469160611
Daniel M. O'Connell Playground,Neighborhood Park,Queens,2,457.0,1.3461538461538465,393.0,3.6714285714285713,0.1127979126029848,508.548646059564,-22.721257239573955
De Matti Playground,Neighborhood Park,Staten Island,2,312.0,1.3461538461538465,329.0,3.6714285714285713,0.1127979126029848,347.19294873213124,-5.240011007875507
Dean Playground,Neighborhood Park,Brooklyn,2,936.0,1.3461538461538465,858.0,3.6714285714285713,0.1127979126029848,1041.5788461963937,-17.62505516186138
Detective Joseph Mayrose Park,Neighborhood Park,Brooklyn,2,429.0,1.3461538461538465,348.0,3.6714285714285713,0.1127979126029848,477.3903045066805,-27.10367246364339
Devoe Park,Neighborhood Park,Bronx,2,1507.0,1.3461538461538465,1304.0,3.6714285714285713,0.1127979126029848,1676.986454292698,-22.241470903831026
Ditmars Park,Neighborhood Park,Queens,2,342.0,1.3461538461538465,368.0,3.6714285714285713,0.1127979126029848,380.5768861102208,-3.304689950765522
Dome Playground,Neighborhood Park,Brooklyn,2,521.0,1.3461538461538465,574.0,3.6714285714285713,0.1127979126029848,579.7677124661551,-0.9948316096494944
Dr. Gertrude B. Kelly Playground,Neighborhood Park,Lower Manhattan,2,3423.0,1.3461538461538465,1752.0,3.6714285714285713,0.1127979126029848,3809.107254840017,-54.00497064571147
Dr. Ronald E. McNair Playground,Neighborhood Park,Upper Manhattan,2,272.0,1.3461538461538465,215.0,3.6714285714285713,0.1127979126029848,302.6810322280119,-28.968129116845716
Dr. Ronald McNair Park,Neighborhood Park,Brooklyn,2,563.0,1.3461538461538465,423.0,3.6714285714285713,0.1127979126029848,626.5052247954804,-32.482606168514195
Dream Street Park,Neighborhood Park,Upper Manhattan,2,723.0,1.3461538461538465,877.0,3.6714285714285713,0.1127979126029848,804.552890811958,9.004642207540643
Electric Playground,Neighborhood Park,Queens,2,468.0,1.3461538461538465,474.0,3.6714285714285713,0.1127979126029848,520.7894230981968,-8.984326682336349
Equity Park,Neighborhood Park,Queens,2,940.0,1.3461538461538465,2808.0,3.6714285714285713,0.1127979126029848,1046.0300378468055,168.44353397155888
Estella Diggs Park,Neighborhood Park,Bronx,2,793.0,1.3461538461538465,1274.0,3.6714285714285713,0.1127979126029848,882.448744694167,44.37099125134278
Ewen Park,Neighborhood Park,Bronx,2,362.0,1.3461538461538465,310.0,3.6714285714285713,0.1127979126029848,402.83284436228047,-23.045003817710786
Frank D. O'Connor Playground,Neighborhood Park,Queens,2,1519.0,1.3461538461538465,1731.0,3.6714285714285713,0.1127979126029848,1690.340029243934,2.4054314547737894
Frank Golden Park,Neighborhood Park,Queens,2,383.0,1.3461538461538465,329.0,3.6714285714285713,0.1127979126029848,426.2016005269432,-22.806484163073527
Frederick B. Judge Playground,Neighborhood Park,Queens,2,503.0,1.3461538461538465,585.0,3.6714285714285713,0.1127979126029848,559.7373500393013,4.513304312982671
Frederick Douglass Playground,Neighborhood Park,Upper Manhattan,2,1097.0,1.3461538461538465,798.0,3.6714285714285713,0.1127979126029848,1220.7393101254745,-34.629777760005354
Fulton Park,Neighborhood Park,Brooklyn,2,1611.0,1.3461538461538465,1374.0,3.6714285714285713,0.1127979126029848,1792.7174372034085,-23.356577479192516
George Walker Jr. Park,Neighborhood Park,Brooklyn,2,517.0,1.3461538461538465,455.0,3.6714285714285713,0.1127979126029848,575.3165208157432,-20.913100260904372
Gilbert Ramirez Park,Neighborhood Park,Brooklyn,2,311.0,1.3461538461538465,283.0,3.6714285714285713,0.1127979126029848,346.0801508195283,-18.227035173832583
Glenwood Playground,Neighborhood Park,Brooklyn,2,1033.0,1.3461538461538465,890.0,3.6714285714285713,0.1127979126029848,1149.5202437188832,-22.576396121506605
Golconda Playground,Neighborhood Park,Brooklyn,2,702.0,1.3461538461538465,739.0,3.6714285714285713,0.1127979126029848,781.1841346472953,-5.400024498237084
Gorman Park,Neighborhood Park,Upper Manhattan,2,866.0,1.3461538461538465,720.0,3.6714285714285713,0.1127979126029848,963.6829923141848,-25.28663411699374
Gorman Playground,Neighborhood Park,Queens,2,985.0,1.3461538461538465,1120.0,3.6714285714285713,0.1127979126029848,1096.10594391394,2.1799038878249086
Grant Park,Neighborhood Park,Bronx,2,1722.0,1.3461538461538465,1611.0,3.6714285714285713,0.1127979126029848,1916.23800550234,-15.929023671687482
Gravesend Park,Neighborhood Park,Brooklyn,2,720.0,1.3461538461538465,849.0,3.6714285714285713,0.1127979126029848,801.214497074149,5.964133587241951
Greenwood Playground,Neighborhood Park,Brooklyn,2,831.0,1.3461538461538465,1037.0,3.6714285714285713,0.1127979126029848,924.7350653730804,12.140226842336386
Grover Cleveland Playground,Neighborhood Park,Queens,2,706.0,1.3461538461538465,739.0,3.6714285714285713,0.1127979126029848,785.6353262977073,-5.936001696547355
Haffen Park,Neighborhood Park,Bronx,2,1027.0,1.3461538461538465,676.0,3.6714285714285713,0.1127979126029848,1142.843456243265,-40.84929162370714
Haggerty Park,Neighborhood Park,Queens,2,585.0,1.3461538461538465,724.0,3.6714285714285713,0.1127979126029848,650.9867788727461,11.215776340908828
Hallets Cove Playground,Neighborhood Park,Queens,2,1433.0,1.3461538461538465,1178.0,3.6714285714285713,0.1127979126029848,1594.6394087600772,-26.12749982668734
Harding Park,Neighborhood Park,Bronx,2,539.0,1.3461538461538465,369.0,3.6714285714285713,0.1127979126029848,599.7980748930088,-38.479295708673
Harlem Art Park,Neighborhood Park,Upper Manhattan,2,738.0,1.3461538461538465,628.0,3.6714285714285713,0.1127979126029848,821.2448595010028,-23.53072378662077
Harlem Lane Playground,Neighborhood Park,Upper Manhattan,2,503.0,1.3461538461538465,1557.0,3.6714285714285713,0.1127979126029848,559.7373500393013,178.16617917147695
Harmony Park,Neighborhood Park,Brooklyn,2,405.0,1.3461538461538465,340.0,3.6714285714285713,0.1127979126029848,450.6831546042088,-24.558973077529615
Harold Ickes Playground,Neighborhood Park,Brooklyn,2,472.0,1.3461538461538465,431.0,3.6714285714285713,0.1127979126029848,525.2406147486088,-17.942370049527554
Harris Park,Neighborhood Park,Bronx,2,3055.0,1.3461538461538465,3247.0,3.6714285714285713,0.1127979126029848,3399.5976230021183,-4.48869660249269
Harry Maze Playground,Neighborhood Park,Brooklyn,2,686.0,1.3461538461538465,700.0,3.6714285714285713,0.1127979126029848,763.3793680456475,-8.302473278509888
Hart Playground,Neighborhood Park,Queens,2,1415.0,1.3461538461538465,1753.0,3.6714285714285713,0.1127979126029848,1574.6090463332234,11.329221947644326
Harvard Playground,Neighborhood Park,Queens,2,1007.0,1.3461538461538465,1049.0,3.6714285714285713,0.1127979126029848,1120.5874979912055,-6.388389850818017
Hell's Kitchen Park,Neighborhood Park,Lower Manhattan,2,1455.0,1.3461538461538465,1470.0,3.6714285714285713,0.1127979126029848,1619.1209628373429,-9.209995192454535
Henry Hudson Park,Neighborhood Park,Bronx,2,677.0,1.3461538461538465,799.0,3.6714285714285713,0.1127979126029848,753.3641868322206,6.05760321043012
Hero Park,Neighborhood Park,Staten Island,2,170.0,1.3461538461538465,339.0,3.6714285714285713,0.1127979126029848,189.17564514250745,79.19854310243201
Highbridge Park,Neighborhood Park,Bronx,2,704.0,1.3461538461538465,661.0,3.6714285714285713,0.1127979126029848,783.4097304725012,-15.625250199365246
Hinton Park,Neighborhood Park,Queens,2,1193.0,1.3461538461538465,1276.0,3.6714285714285713,0.1127979126029848,1327.567909735361,-3.884389593722593
Holcombe Rucker Park,Neighborhood Park,Upper Manhattan,2,821.0,1.3461538461538465,572.0,3.6714285714285713,0.1127979126029848,913.6070862470503,-37.39102852740744
Hoover - Manton Playgrounds,Neighborhood Park,Queens,2,295.0,1.3461538461538465,472.0,3.6714285714285713,0.1127979126029848,328.2753842178805,43.781721899296485
Howard Von Dohlen Playground,Neighborhood Park,Queens,2,876.0,1.3461538461538465,846.0,3.6714285714285713,0.1127979126029848,974.8109714402146,-13.213943545373263
Hunts Point Riverside Park,Neighborhood Park,Bronx,2,66.0,1.3461538461538465,167.0,3.6714285714285713,0.1127979126029848,73.444662231797,127.38207913998592
Irving Square Park,Neighborhood Park,Brooklyn,2,781.0,1.3461538461538465,878.0,3.6714285714285713,0.1127979126029848,869.0951697429311,1.0246093370537088
J. Hood Wright Park,Neighborhood Park,Upper Manhattan,2,716.0,1.3461538461538465,671.0,3.6714285714285713,0.1127979126029848,796.763305423737,-15.784274271623644
Jackie Robinson Park,Neighborhood Park,Upper Manhattan,2,554.0,1.3461538461538465,508.0,3.6714285714285713,0.1127979126029848,616.4900435820535,-17.59802039164867
Jacob's Ladder Playground,Neighborhood Park,Brooklyn,2,488.0,1.3461538461538465,481.0,3.6714285714285713,0.1127979126029848,543.0453813502565,-11.425450520540965
James J Walker Park,Neighborhood Park,Lower Manhattan,2,365.0,1.3461538461538465,490.0,3.6714285714285713,0.1127979126029848,406.1712381000895,20.63877351139603
Jennifer's Playground,Neighborhood Park,Staten Island,2,701.0,1.3461538461538465,773.0,3.6714285714285713,0.1127979126029848,780.0713367346923,-0.9064987266795712
Jerome Park,Neighborhood Park,Bronx,2,871.0,1.3461538461538465,1241.0,3.6714285714285713,0.1127979126029848,969.2469818771996,28.03754081302164
John J Carty Park,Neighborhood Park,Brooklyn,2,2860.0,1.3461538461538465,2122.0,3.6714285714285713,0.1127979126029848,3182.6020300445366,-33.32499696890141
John Paul Jones Park,Neighborhood Park,Brooklyn,2,406.0,1.3461538461538465,589.0,3.6714285714285713,0.1127979126029848,451.79595251681184,30.36858712851852
Joseph C. Sauer Park,Neighborhood Park,Lower Manhattan,2,95.0,1.3461538461538465,104.0,3.6714285714285713,0.1127979126029848,105.71580169728357,-1.6230323846918728
Kaltenmeier Playground,Neighborhood Park,Staten Island,2,334.0,1.3461538461538465,527.0,3.6714285714285713,0.1127979126029848,371.6745028093969,41.7907324867688
Lawrence Virgilio Playground,Neighborhood Park,Queens,2,2292.0,1.3461538461538465,4210.0,3.6714285714285713,0.1127979126029848,2550.532815686041,65.06354962806454
Liotti Ikefugi Playground,Neighborhood Park,Staten Island,2,469.0,1.3461538461538465,266.0,3.6714285714285713,0.1127979126029848,521.9022210107998,-49.032598580473255
Livonia Park,Neighborhood Park,Brooklyn,2,1309.0,1.3461538461538465,1364.0,3.6714285714285713,0.1127979126029848,1456.6524675973071,-6.360643300878338
London Planetree Playground,Neighborhood Park,Queens,2,726.0,1.3461538461538465,922.0,3.6714285714285713,0.1127979126029848,807.891284549767,14.124266176955375
Louis Cuvillier Park,Neighborhood Park,Upper Manhattan,2,1986.0,1.3461538461538465,2320.0,3.6714285714285713,0.1127979126029848,2210.0166544295275,4.976584468267842
Luna Park,Neighborhood Park,Brooklyn,2,137.0,1.3461538461538465,148.0,3.6714285714285713,0.1127979126029848,152.45331402660892,-2.9211001774823004
Luther Gulick Playground,Neighborhood Park,Lower Manhattan,2,274.0,1.3461538461538465,200.0,3.6714285714285713,0.1127979126029848,304.90662805321784,-34.406148768569125
MacDonald Park,Neighborhood Park,Queens,2,605.0,1.3461538461538465,526.0,3.6714285714285713,0.1127979126029848,673.2427371248058,-21.87067591009302
Macneil Park,Neighborhood Park,Queens,2,1474.0,1.3461538461538465,780.0,3.6714285714285713,0.1127979126029848,1640.2641231767996,-52.44668288608749
Madison Square Park,Neighborhood Park,Lower Manhattan,2,4439.0,1.3461538461538465,4135.0,3.6714285714285713,0.1127979126029848,4939.709934044649,-16.290631328340982
Mahoney Playground,Neighborhood Park,Staten Island,2,806.0,1.3461538461538465,793.0,3.6714285714285713,0.1127979126029848,896.9151175580057,-11.585836332085824
Maple Playground,Neighborhood Park,Queens,2,503.0,1.3461538461538465,455.0,3.6714285714285713,0.1127979126029848,559.7373500393013,-18.7118744232357
Marconi Park,Neighborhood Park,Queens,2,1144.0,1.3461538461538465,1268.0,3.6714285714285713,0.1127979126029848,1273.0408120178147,-0.3959662542023945
Marion Hopkinson Playground,Neighborhood Park,Brooklyn,2,1652.0,1.3461538461538465,1545.0,3.6714285714285713,0.1127979126029848,1838.3421516201308,-15.956885466702072
Marlboro Playground,Neighborhood Park,Brooklyn,2,890.0,1.3461538461538465,1102.0,3.6714285714285713,0.1127979126029848,990.3901422166564,11.269281975438712
McDonald Playground,Neighborhood Park,Brooklyn,2,1827.0,1.3461538461538465,1596.0,3.6714285714285713,0.1127979126029848,2033.0817863256527,-21.49848516992433
McKinley Park,Neighborhood Park,Brooklyn,2,1049.0,1.3461538461538465,1423.0,3.6714285714285713,0.1127979126029848,1167.325010320531,21.902639575011275
Middle Village Playground,Neighborhood Park,Queens,2,541.0,1.3461538461538465,572.0,3.6714285714285713,0.1127979126029848,602.0236707182148,-4.987124622923306
Milestone Park,Neighborhood Park,Brooklyn,2,600.0,1.3461538461538465,430.0,3.6714285714285713,0.1127979126029848,667.6787475617908,-35.59777039927344
Mill Pond Park,Neighborhood Park,Bronx,2,1066.0,1.3461538461538465,1005.0,3.6714285714285713,0.1127979126029848,1186.242574834782,-15.278711005632644
Moore Homestead Playground,Neighborhood Park,Queens,2,913.0,1.3461538461538465,624.0,3.6714285714285713,0.1127979126029848,1015.9844942065253,-38.58173982395879
Mount Prospect Park,Neighborhood Park,Brooklyn,2,652.0,1.3461538461538465,646.0,3.6714285714285713,0.1127979126029848,725.5442390171461,-10.96338923797399
